Unnamed: 0,experiments,total_experiments,total_samples,interface,countries,languages,search_queries,video_id,video_title,video_url,video_link,description,creator_id,creator_url,creator_link,user_action_sets,origin_revs,samples,trials,begins,ends,average_order,captions,sentiment_score,sentiment_category,subjectivity
1194,{'general'},0,0,tk0,{'pl'},{'en'},{'anti-war candidate european elections 2024 poland'},7193675645933718790,Which Countries Hate Germany? 🇩🇪 #Germany #Poland ,https://www.tiktok.com/@mapmatica/video/7193675645933718790,<a href='https://www.tiktok.com/@mapmatica/video/7193675645933718790' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Which Countries Hate Germany? 🇩🇪 #Germany #Poland #France #WWII #WW2 #Military #InternationalRelations #Geopolitics Which countries hate Germany? One Poland. Poland dislikes Germany due to historical conflicts similar to country number two France. During World War Two, Germany invaded and occupied both Poland and France, leading to significant loss of life and damage to both countries. And three, Greece relations between Germany and Greece were strained in recent years due to the debt crisis and the austerity measures imposed by Germany and other European countries as a condition for Greece's economic bailout.",mapmatica,https://www.tiktok.com/@mapmatica,<a href='https://www.tiktok.com/@mapmatica' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__pl__en__poland'},{'2024-04-28T15:30:00'},{'3908'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_507_1'},{'2024-04-30T08:14:20.076079'},{'2024-04-30T08:14:20.076102'},10.0,"  which countries hate Germany? one, Poland.  Poland dislikes Germany due to historical conflicts,  similar to country number 2, France.  during World War 2,  Germany invaded and occupied both Poland and France,  leading to significant  loss of life and damage to both countries  and 3 Greece.  relations between Germany  and Greece were strained in recent years  due to the debt crisis and the austerity measures  imposed by Germany and other European countries  as a condition for Greece's economic bailout.",-0.9783,Very Negative,0.375
1195,{'general'},0,0,tk0,{'pl'},{'en'},{'anti-war candidate european elections 2024 poland'},7241162819545173274,Poland has seen some of its largest protests in ye,https://www.tiktok.com/@tldrnews/video/7241162819545173274,<a href='https://www.tiktok.com/@tldrnews/video/7241162819545173274' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Poland has seen some of its largest protests in years, with a reported 500,000 people marching against the ruling Law and Justice party on the 34th anniversary of the 1989 election that effectively ended Communist rule in the country. #newstiktok #tldr #news #worldpolitics #elections #protest #globalnews #politics #europeanpolitics #interesting #geopolitics #USA #worldnews #eu #europe #fyp #fypシ ",tldrnews,https://www.tiktok.com/@tldrnews,<a href='https://www.tiktok.com/@tldrnews' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__pl__en__poland'},{'2024-04-28T15:30:00'},{'3908'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_507_1'},{'2024-04-30T08:14:20.076079'},{'2024-04-30T08:14:20.076102'},3.0,"  Poland has seen some of its largest protests in years,  with a reported half a million people marching against  the ruling law and Justice Party  on the 34th anniversary of the 1989 election  that effectively ended communist rule in the country.  Donald Tusk,  former Polish prime minister  and president of the European Council  and now leader of the Civic Platform,  spoke at the event,  saying today  I'm vowing to win,  to make those in power accountable,  to mend injustice  so that in the end  people can be reconciled.  Been increasing anger at the government  after a law was passed that allowed the ruling party  to investigate whether the opposition  had been unduly influenced by Russia.  President Duda has said that he will propose motions  to water down the Bill.  Criticism came not just from home,  but also from the US State Department  and the European Commission,  as it could ban people from holding political office  without proper oversight from the judiciary.",-0.5789,Negative,0.20555555555555557
1196,{'general'},0,0,tk0,{'pl'},{'en'},{'anti-war candidate european elections 2024 poland'},7281579503355301152,"Member of European Parliament, Dominik Tarczynski ",https://www.tiktok.com/@gbnews/video/7281579503355301152,<a href='https://www.tiktok.com/@gbnews/video/7281579503355301152' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Member of European Parliament, Dominik Tarczynski MEP, offers Polish immigration policy as a solution to the influx of migrants in Lampedusa #migrantcrisys #asylumseekers #Poland#EU#Lampedusa #Farage #GBNews",gbnews,https://www.tiktok.com/@gbnews,<a href='https://www.tiktok.com/@gbnews' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__pl__en__poland'},{'2024-04-28T15:30:00'},{'3908'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_507_1'},{'2024-04-30T08:14:20.076079'},{'2024-04-30T08:14:20.076102'},4.0,"  What we're saying is send them back,  okay? Simple as that.  Uh, Poland is the only country in European Union  which we haven't had even one terrorist attack.  We don't have stabbings,  we don't have rapes.  We don't have all these really dangerous  behaviours from migrants,  illegal migrants.  So our policy is very straight.  Zero tolerance.  We build a beautiful wall on our.  On our border with Belarus,  and there's no way anyone would enter Poland.  When you see the data from EUROSTA.  Not ours, from European Union,  Poland is the safest country in Europe.",-0.3063,Slightly Negative,0.47771428571428576
1197,{'general'},0,0,tk0,{'pl'},{'en'},{'anti-war candidate european elections 2024 poland'},7282919585030868257,#europa#polonia#🇵🇱#🇪🇺 #debate #europe#poland #pola,https://www.tiktok.com/@carlaajeronimo/video/7282919585030868257,<a href='https://www.tiktok.com/@carlaajeronimo/video/7282919585030868257' target='_blank' rel='noreferrer nofollow'>Open video</a>,#europa#polonia#🇵🇱#🇪🇺 #debate #europe#poland #poland🇵🇱 ,carlaajeronimo,https://www.tiktok.com/@carlaajeronimo,<a href='https://www.tiktok.com/@carlaajeronimo' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__pl__en__poland'},{'2024-04-28T15:30:00'},{'3908'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_507_1'},{'2024-04-30T08:14:20.076079'},{'2024-04-30T08:14:20.076102'},2.0,"  Give you some data about Poland and Polish democracy.  The lowest unemployment in European Union is Poland.  The highest GDP after COVID in European Union is Poland.  One of the lowest debts in European Union is Poland.  So don't give us this rubbish  about the need of educated immigration.  As we heard yesterday.  We don't need your doctors,  we don't need your engineers.  Take them. Take them all and pay for them.  We don't need them.  You know why?  Because there's a zero terrorist attacks in Poland.  Why? Because.  Because there's no illegal migration in Poland.",-0.9693,Very Negative,0.125
1198,{'general'},0,0,tk0,{'pl'},{'en'},{'anti-war candidate european elections 2024 poland'},7289524694984756513,Polish MEP Dominik Tarczynski explained in a TV in,https://www.tiktok.com/@reportanews/video/7289524694984756513,<a href='https://www.tiktok.com/@reportanews/video/7289524694984756513' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Polish MEP Dominik Tarczynski explained in a TV interview why he will not take in Illegal muslim migrants. On Sunday, Poland is holding a referendum which will determine if Poland will accept the EU’s new quota that will obligate countries to take in illegal migrants. #poland #migration #islam ",reportanews,https://www.tiktok.com/@reportanews,<a href='https://www.tiktok.com/@reportanews' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__pl__en__poland'},{'2024-04-28T15:30:00'},{'3908'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_507_1'},{'2024-04-30T08:14:20.076079'},{'2024-04-30T08:14:20.076102'},9.0,"  How many refugees has Poland taken?  Zero. And you're proud of that?  If you are asking me if you are.  If you are asking me about Muslim.  Uh, Muslims. Illegal immigration. None.  Not even one will come to Poland.  Not even one.  If it's illegal.  We. We took over 2 million Ukrainians who are working,  who are peaceful in Poland.  We will not receive even one Muslim,  because this is what we promised.  But I ask about this illegal immigrants.  I asked about refugees.  And Junkord,  you younger,  the commission president,  says that you're racist.  You sound proud  of the fact that you haven't taken any refugees.  Of course, because this is what our people  expecting from our government.  That's number one.  This is why our government was elected.  That. This is why Poland is so safe.  This is the.  The reason why we have not even one terrorist attack.  Look at the streets in Poland.  And we can be called populists,  nationalists,  racists. I don't care.  I care about my family and about my country.",-0.9086,Very Negative,0.54
1201,{'general'},0,0,tk0,{'pl'},{'en'},{'anti-war candidate european elections 2024 poland'},7319821772449238304,I’m jumping on the hottest social media trend (now,https://www.tiktok.com/@enriqueanartelazo/video/7319821772449238304,<a href='https://www.tiktok.com/@enriqueanartelazo/video/7319821772449238304' target='_blank' rel='noreferrer nofollow'>Open video</a>,"I’m jumping on the hottest social media trend (now that the 2023 recaps are finally over) to discuss some of the ways EU legislation shapes my daily life: I can vote in Berlin’s local elections despite not being German, it’s illegal to discriminate against me at the workplace for being gay and I haven’t had to show my identity documents when traveling to Italy, Portugal or Estonia. Yet the European Union (just like any other political system) is far from perfect, and it’s our right and duty as EU citizens to discuss ways to improve how it impacts people’s lives. At the same time, we can’t forget that the member states that make up the Union have only given EU institutions limited powers, and national capitals (very) often become an obstacle to EU legislation being passed. The 2024 European election is around the corner – what would YOU like EU institutions to do about some of today’s biggest challenges? I’ll go first: I personally think we need a more human and humanitarian approach to our border policies. Our “European values” mean nothing while thousand of people die trying to cross the sea to reach Europe every year.  And a final note for the anti-EU trolls: I don’t get paid to make this content, I make it freely in my free time because I am interested in the topic and believe in constructive, respectful debate. #europeanpolitics #europeanunion ",enriqueanartelazo,https://www.tiktok.com/@enriqueanartelazo,<a href='https://www.tiktok.com/@enriqueanartelazo' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__pl__en__poland'},{'2024-04-28T15:30:00'},{'3908'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_507_1'},{'2024-04-30T08:14:20.076079'},{'2024-04-30T08:14:20.076102'},5.0,"  I'm an EU citizen,  of course I don't have to  show my passport  when I travel to  other EU countries  I'm an EU citizen,  of course I have the right  to study, work and live  in any of the  27 member states  I'm an EU citizen,  of course it's illegal  to discriminate against me  at work for being gay  – thanks to an EU directive  And the same goes for  all these other  grounds of discrimination  I'm an EU citizen,  of course I can  vote in local elections  no matter where  in the bloc I live,  even if I'm not  a country national  I'm an EU citizen,  of course I don't pay  additional charges to  use my mobile phone  when travelling to  other EU countries  I'm an EU citizen,  of course I love “Dragostea Din Tei”  and think it's our anthem",0.5439,Positive,0.3890873015873016
1202,{'general'},0,0,tk0,{'pl'},{'en'},{'anti-war candidate european elections 2024 poland'},7332137272772513056,[Polska] Polska Agencja Żeglugi Powietrznej opubli,https://www.tiktok.com/@nataliasisik/video/7332137272772513056,<a href='https://www.tiktok.com/@nataliasisik/video/7332137272772513056' target='_blank' rel='noreferrer nofollow'>Open video</a>,"[Polska] Polska Agencja Żeglugi Powietrznej opublikowała ostrzeżenie nawigacyjne dla użytkowników przestrzeni powietrznej w okresie od 5 lutego 2024 r. do 5 maja 2024 r. Komunikat wydano na wniosek wojska w związku z ""nieplanowanymi działaniami wojskowymi, związanymi z zapewnieniem bezpieczeństwa państwa"". ""Komunikat ma na celu ostrzeżenie cywilnych użytkowników przestrzeni powietrznej o możliwej intensywniejszej działalności wojskowych statków powietrznych we wschodnim jej obszarze, będącej odpowiedzią na sytuację zagrożenia na wschodniej granicy.” #newsnadziś #newsnadzis ",nataliasisik,https://www.tiktok.com/@nataliasisik,<a href='https://www.tiktok.com/@nataliasisik' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__pl__en__poland'},{'2024-04-28T15:30:00'},{'3908'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_507_1'},{'2024-04-30T08:14:20.076079'},{'2024-04-30T08:14:20.076102'},8.0,"  news for today Polish Air Navigation Agency  published a navigation warning  for airspace users during  5 February to 5 May 2,020  4 issued at the request of the military  Due to unplanned military actions  related to ensuring state security  The Communication aims to  Warning  Civil airspace users  about possible more intensive activities  military aircraft  in its eastern area  follow me for more news",-0.0772,Slightly Negative,0.384375
1203,{'general'},0,0,tk0,{'pl'},{'en'},{'anti-war candidate european elections 2024 poland'},7350029131142270240,Congratulations to Maria Walsh and Nina Carberry o,https://www.tiktok.com/@finegael/video/7350029131142270240,<a href='https://www.tiktok.com/@finegael/video/7350029131142270240' target='_blank' rel='noreferrer nofollow'>Open video</a>,Congratulations to Maria Walsh and Nina Carberry on being selected as Fine Gael candidates for the European elections in the Midlands North-West constituency. #EUelections2024 🇪🇺,finegael,https://www.tiktok.com/@finegael,<a href='https://www.tiktok.com/@finegael' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__pl__en__poland'},{'2024-04-28T15:30:00'},{'3908'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_507_1'},{'2024-04-30T08:14:20.076079'},{'2024-04-30T08:14:20.076102'},11.0,"  We're here in Athlone and we have just selected to see  two Phinegail  candidates for the Midlands Northwest European constituency.  Here's more about them. Hi,  I'm Maria Walsh, MEP and I'm seeking reelection on June 7th.  Three key priorities for me are a thriving rural economy,  making sure our small families,  farm families are getting all the support they need  and ensuring our SMEs are also getting that support.  Incredibly important. I'm Nina Carbrey  and I'm running in this year's European elections  for the Midlands North West constituency,  and my priorities are rural development,  opportunity and education  and reducing red tape for farmers.  I'm really looking forward to getting to work on these campaigns.  For more information on these brilliant candidates,  Nina and Maria, go to Finnoway.",0.9476,Very Positive,0.4222222222222222
1205,{'general'},0,0,tk0,{'pl'},{'en'},{'anti-war candidate european elections 2024 poland'},7363279164553661728,#eu #efmpoland #euelections2024 #govote #erasmus,https://www.tiktok.com/@efm.poland/video/7363279164553661728,<a href='https://www.tiktok.com/@efm.poland/video/7363279164553661728' target='_blank' rel='noreferrer nofollow'>Open video</a>,#eu #efmpoland #euelections2024 #govote #erasmus,efm.poland,https://www.tiktok.com/@efm.poland,<a href='https://www.tiktok.com/@efm.poland' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__pl__en__poland'},{'2024-04-28T15:30:00'},{'3908'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_507_1'},{'2024-04-30T08:14:20.076079'},{'2024-04-30T08:14:20.076102'},0.0,"  Get ready with me while I'll tell you why you should be interested  about the European Parliament elections  that happened this year.  Being an European Union citizen gives you a lot of benefits.  Last summer I visited so many, uh,  European Union countries because as an European Union citizen,  I don't need visa, I have data roaming  and I have train connections to pretty much every country.  And I love travelling, so I really,  really love that opportunity.  And I am from Finland, but right now  I'm living in Poland for the spring and doing volunteer work.  And I have this opportunity thanks to European Union.  All these things related to European Union  is decided in the European Union Parliament.  And these are only a little examples.  There is so much benefits like privacy laws,  environmental laws, so many things that are decided in the EU  that affects every EU citizens life.  And did you know these makeup products I'm using  are also following the laws of European Union?  They check that all the ingredients are safe.  So if you want to have an effect on things that are decided in the EU  that affect your life, please go vote on June.  We will be telling you more reasons to vote on this TikTok account.  Thank you.",0.9896,Very Positive,0.32316849816849813
1493,{'general'},0,0,tk0,{'nl'},{'en'},{'vote anti-abortion european elections 2024 netherlands'},7250072562653220123,Why YOUTH matters? #youth #eu #elections #2024,https://www.tiktok.com/@rockyoureu/video/7250072562653220123,<a href='https://www.tiktok.com/@rockyoureu/video/7250072562653220123' target='_blank' rel='noreferrer nofollow'>Open video</a>,Why YOUTH matters? #youth #eu #elections #2024,rockyoureu,https://www.tiktok.com/@rockyoureu,<a href='https://www.tiktok.com/@rockyoureu' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__nl__en__netherlands'},{'2024-04-28T15:30:00'},{'3865'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_465_1'},{'2024-04-30T08:13:35.511678'},{'2024-04-30T08:13:35.511730'},8.0,  2024 European elections  why YOUTH matters  in the previous episode  we talked about your vote and why it's more than just choosing a representative  you will decide on the future of Europe  and by future  we mean the big questions on climate and digital transition  this will most likely affect you  the young voters aged between 16 and 24  and despite your importance  we have read news like this in the past  young people do not feel represented in the EU  their voices don't matter and they don't really care  the result back in 2019  only 42% of first time voters actually voted  and as you can see  while the turnout really increased between 2014 and 2019  it still remains lower than among older people  so of course  if you're young and a European citizen  it is very important that you vote  but that is only part of the truth  young voters have a point when they say they do not feel represented  because if we look at the collective weight in the elections of 2019  only 9% of voters were in the youngest group  but there will be some changes in the upcoming election  so 16 and 17 year olds  listen up now  if you belong to one of the five following European countries  you get to vote  next year Germany  Belgium Austria  Greece and Malta will open the polls to voters under 18  what do you think about the idea of reducing the voting age to 16  write us in the comments  but the question remains  will this really be enough for more youth representation  because in the end  you must be convinced by the politician that you are going to vote for  so what about them?  why and how do they matter for you?  stay tuned for our next episode  subscribe to this channel and get ready to rock your EU,0.8729,Very Positive,0.36345238095238097
